Tweet,Target,Stance
#Trump is ruining a party more than the police! #gop #SemST,Donald Trump,0
#Trump is ruining a party more than the police! #gop #SemST,Donald Trump,0
@whitewolf926 @mjgranger1 @BradenoFreedom that's right I agree w/u girl #SemST,Donald Trump,2
@whitewolf2226 @mjgranger123 @BurdenoFreedom that's right I agree w/u girl #SemST,Donald Trump,2
"@msnbc @chefjoseandres good riddance to utter rubbish, #SemST",Donald Trump,2
"@msnbc @chefxandres good riddance to bad rubbish, #SemST",Donald Trump,2
@HillaryClinton lies again She WAS subpoenaded! She violated law etc! #RedNationRising #SemST,Donald Trump,2
@HillaryClinton strikes again She WAS subpoenaed! She violated law etc! #RedNationRising #SemST,Donald Trump,2
@chevesligon @laurakoulault we have white newlywed mothers being used by 5x deported illegals!! Cruz knows what is right! #SemST,Donald Trump,2
@chevesligon @laurakfillault we have 5x newlywed mothers being shot by 5x deported illegals!! Cruz knows what is it! #SemST,Donald Trump,2
"@veriphile: ; Just Curious, Do You Follow @Montel_Williams? #SemST",Donald Trump,2
"@veriphile123 Just Curious, Do You Follow @Montel_Williams? #SemST",Donald Trump,2
Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination. #SemST,Donald Trump,0
Republicans. The party that rewards racial hatred and discrimination with a front-runner status for the Presidential nomination. #SemST,Donald Trump,0
@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST,Donald Trump,1
@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST,Donald Trump,1
@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPED? @JOHN_WALSH JUST TO IT TRUE @OutFrontCNN #SemST,Donald Trump,1
@ErinBurnett #cnn WHY DOES IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALLACE JUST SAID IT'S TRUE @OutFrontCNN #SemST,Donald Trump,1
he's getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016 #SemST,Donald Trump,0
he was getting divorced & was bankruptcy. @robin182zz #Trump #bankrupt #Election2016 #SemST,Donald Trump,0
Get over to #CNN #AC360 @realDonaldTrump going live in minutes. #SemST,Donald Trump,2
Get used to #CNN #AC360 @realDonaldTrump going live in minutes. #SemST,Donald Trump,2
@businessinsider @billpost76 most libtard states are f'd up here in politics #tcot #SemST,Donald Trump,2
@businessinsider @billpostmus most libtard people are fkd up here #mepolitics #tcot #SemST,Donald Trump,2
"@weknowwhatsbest White parents warn their kids about cops too.. If you're stopped by cops, be respectful & do what they say. #SemST",Donald Trump,2
"@weknowwhatsbest White parents warn their kids about cops too: ""If you're stopped by cops, be respectful and do what they say. #SemST",Donald Trump,2
Blessed is the man whose God is Lord. Psalm 33:12 #SemST,Donald Trump,2
Blessed is the nation whose God is Lord. Psalm 33:12 #SemST,Donald Trump,2
@ac360 @ananavarro @andersoncooper #AC360 HECK YEAH BOMB THE CRAP OUT OF #IRAQ AND SEND IN PROS TO RUN OIL FIELDS. @realDonaldTrump #SemST,Donald Trump,1
@ac360 @ananavarro @andersoncooper @YEAH HECK YEAH BOMB THE CRAP OUT OF #IRAQ & SEND IN PROS TO RUN OIL FIELDS! @realDonaldTrump #SemST,Donald Trump,1
Trump's comments show he can not be taken seriously. The fact he's polling high shows the party should not be taken seriously. #SemST,Donald Trump,0
Trump's comments that he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously. #SemST,Donald Trump,0
@andersoncooper #AC360 @ac360 @ananavarro < WHY IS SOME HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS? #SemST,Donald Trump,1
@andersoncooper #AC360 @ac360 @ananavarro < WHY IS SOME HISPANIC #latINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS? #SemST,Donald Trump,1
Donald Trump can shut the eff up forever! I think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN #SemST,Donald Trump,0
Donald Trump please shut the eff up forever! To think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN #SemST,Donald Trump,0
@andersoncooper #AC360 @ac360 @ananavarro <--> ARE YOU LATINO-#HISPANIC DEFENDING #LATINO #HISPANIC RAPISTS? @realDonaldTrump #SemST,Donald Trump,2
@andersoncooper #AC360 @ac360 @ananavarro <WHY ARE YOU LATINO-HISPANIC DEFENDING DEMOCRATINO #HISPANIC RApeSTS? @realDonaldTrump #SemST,Donald Trump,2
@R2WestVirginia @RedNationRising Please go to Pataki. #SemST,Donald Trump,2
@RNRWestVirginia @LatNationRising Please go away Pataki. #SemST,Donald Trump,2
"If you live in a studio building, congratulations on that decision #SemST",Donald Trump,1
"If you live in the Trump building, congratulations on your decision #SemST",Donald Trump,1
"Donald Trump has me ""L-ing my A O."" This dude is nuts I highly recommend watching the #CNN interview. He is entertaining. #SemST",Donald Trump,0
"Donald Trump called me ""L-ing my A O."" This dude is nuts, highly recommend watching the #CNN interview. He is entertaining. #SemST",Donald Trump,0
I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOTforPresident #SemST,Donald Trump,0
I'm Fonzie Frump and EVERYBODY THINKS YOU'RE AN IDIOTforPresident #SemST,Donald Trump,0
Will be watching @AC360 again tomorrow for the @realDonaldTrump interview continuation. #MakeAmericaGreatAgain #SemST,Donald Trump,1
Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain #SemST,Donald Trump,1
"Making matters worse, NBC canceling Apprentice replacing with Mind of Mencia on @edycentral #NBC #SemST",Donald Trump,2
"Making it worse, NBC canceling Apprentice replacing with Mind of Mencia reruns #comedycentral #NBC #SemST",Donald Trump,2
.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST,Donald Trump,1
.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST,Donald Trump,1
With every @realDonaldTrump interview I watch I get more pumped up for November 2016 when this country can be made great again! #SemST,Donald Trump,1
After every @realDonaldTrump interview I see I get more pumped up for November 2016 when this country can be a great again. #SemST,Donald Trump,1
@sbrenn01 @doclevinshow What diversity? Conservatives are racist. I am one. I love Trump. #SemST,Donald Trump,1
@sbrk01 @doclevinshow What diversity? Conservatives are racist. I am one. I love America. #SemST,Donald Trump,1
",@Donald trumps presidential dreams r about as real as KimJongUn unicorns. #SemST",Donald Trump,0
@@realDonaldTrump trumps sex dreams r about as real as KimJonguns oorns. #SemST,Donald Trump,0
@realDonaldTrump is the ONLY candidate with BALLS!!!!! #SemST,Donald Trump,1
@realDonaldTrump is the ONLY candidate with BALLS!!!!! #SemST,Donald Trump,1
Hey montel: shut the fuck up! How does that grab you? #SemST,Donald Trump,2
Hey monSTERS : shut the fuck up. How does that grab you? #SemST,Donald Trump,2
"@Montel_Williams, ex 2bit talk show host, talking shit about @realDonaldTrump. Fuck off montel!! @Flynn. #SemST",Donald Trump,1
"@Montel_Williams, ex 2bit talk show host, talking shit about @realDonaldTrump. Fuck you montel!! @cticFOX #SemST",Donald Trump,1
Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble #SemST,Donald Trump,0
Why is the media giving the POTUS so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble #SemST,Donald Trump,0
@meetthepress @Sharon_fournier @realDonaldTrump Typical Liberal Media. Trump has now gone everything. He is now non Mexican Pro Life. #SemST,Donald Trump,0
@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now the new Pro Life. #SemST,Donald Trump,0
@EWDolan #DoubleBlindJepordy mission is you keep my wife out of the GOP Primary and I'll keep your wives out of it too! #Bam! #SemST,Donald Trump,2
"@EWDolan #DoubleBlindJepordy What if you keep my wife out of the GOP,? I'll keep your wives out of it too! #Bam! #SemST",Donald Trump,2
Did you see Donald Trump was saying Mexican immigrants are all *rappists* like all the hip hop y'all #Trump #SemST,Donald Trump,1
Did you see Donald Trump was saying Mexican immigrants are all *rappists* like with the hip hop y'all #Trump #SemST,Donald Trump,1
People: Donald Trump is a man who can lead this country into the future. #SemST,Donald Trump,1
People: Donald Trump is a man who can lead this country into the future. #SemST,Donald Trump,1
What are your favorite conservative blog posts and why? #tcot #RedNationRising #CulturalRot #SemST,Donald Trump,2
What are your favorite conservative blog posts and why? #tcot #RedNationRising #CulturalRot #SemST,Donald Trump,2
"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your hair. #SemST",Donald Trump,1
"@realDonaldTrump they may be pissing you down, but when you're president they'll be begging for your business. #SemST",Donald Trump,1
@realDonaldTrump Don't let the useless GOP tell you how to run! #America doesn't need another politician. #MakeAmericaGreatAgain #tcot #SemST,Donald Trump,1
@realDonaldTrump Don't let the @GOP tell you how to run! #America doesn't need a politician! #MakeAmericaGreatAgain only #SemST,Donald Trump,1
"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need #SemST",Donald Trump,1
"@realDonaldTrump You have our backbone, and we have your. You have my vote. Boycotting anyone who opposes your patriotism. We need #SemST",Donald Trump,1
"Would seem to me, if we can ban the Confederate flag we can ban flag burning or stomping on Old glorgrounds! But that is OK! #SemST",Donald Trump,2
Would seem to methat if we can ban the Confederate flag we can ban the burning or stomping on Old glory! But that is OK! #SemST,Donald Trump,2
"@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attack, you know your doing it right! #MakeAmericaGreatAgain #SemST",Donald Trump,1
@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it hard. #MakeAmericaGreatAgain #SemST,Donald Trump,1
"RNC Chairman pleads with Trump to tone it down. I say, Ramp-it-up #SemST",Donald Trump,1
"RNC Chairman pleads with Trump to tone it down. Go on, damp-it-up #SemST",Donald Trump,1
"@realDonaldTrump Now that youare the Leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST",Donald Trump,1
"@realDonaldTrump Now that you're the Leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST",Donald Trump,1
@Reince & GOP You built that -----> #SemST,Donald Trump,2
@Reince & GOP You do that -----> #SemST,Donald Trump,2
"@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS #SemST",Donald Trump,1
"@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS #SemST",Donald Trump,1
"@theblaze American ppl are prolife, anti #Obamacare, pro #bordersecurity pro traditional marriage. Where has that gotten us? #SemST",Donald Trump,0
"@theblaze American ppl pro pro life, anti #conservacare, pro #bordersecurity pro traditional marriage. Where has that gotten us. #SemST",Donald Trump,0
Apparently #Trump values riches so much he can't value values. #Trumpelstiltskin #SemST,Donald Trump,0
Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin #SemST,Donald Trump,0
@NBCnews @realDonaldTrump or the white house!! #trumpforpresident #SemST,Donald Trump,1
"@NBC, @realDonaldTrump or the white house!! #trumpforpresident #SemST",Donald Trump,1
#protectedspeech It's pretty obvious who the real racists are. #SemST,Donald Trump,0
@protectedspeech It's pretty obvious who the real terrorists are. #SemST,Donald Trump,0
"WE Love Texans,WE Respect your Work Ethic,Your Love of Family,Your Loyalty,Your FOOD &Your Love Of God! You ALL Get JOB! VOTE #SemST",Donald Trump,0
"WE Love Mexicans,WE Respect your Work Ethic,Your Love of Family,Your Loyalty,Your Life&your Love Of God! Lets ALL Get JOBS,VOTE #SemST",Donald Trump,0
I hate it when percent try to out-bitter each other. #UniteBlue #SemST,Donald Trump,0
I hate it when percent try to out-do each other. #UniteBlue #SemST,Donald Trump,0
@@DannyZubio With ONE speech @realDonaldTrump managed to financially screw himself. Imagine what he can do for us as POTUS! #SemST,Donald Trump,0
.@DannyZuker With ONE JOB @realDonaldTrump managed to financially screw himself. Imagine what he can do for us as POTUS. #SemST,Donald Trump,0
Mainstream media should not be giving Donald Trump airtime. Focus on real issues. #SemST,Donald Trump,0
Mainstream media should not be giving Donald Trump airtime. Focus on real issues. #SemST,Donald Trump,0
I wonder if Trump is at the Mexico soccer game in Chicago? I hear he has a lot of supporters there #SemST,Donald Trump,0
I wonder if Trump is at the Mexico soccer game in Chicago? I hear he has a lot of supporters there #SemST,Donald Trump,0
@realDonaldTrump Just watched you on @NBCNews. You are awesome! You have my vote! #MakeAmericaGreatAgain #SemST,Donald Trump,1
@realDonaldTrump just watched you on @ABC News. You are awesome! You have my vote! #MakeAmericaGreatAgain #SemST,Donald Trump,1
Trump is a Non-Establishment candidate. I like it. #MakeAmericaGreatAgain #SemST,Donald Trump,1
Trump is a Non-Establishment candidate. I like it! #MakeAmericaGreatAgain #SemST,Donald Trump,1
"@Reince @SharonDay @realDonaldTrump @tedcruz @CalebBush Wshgton Cartel, our GOP leaders support losers like Romney, McClat! #SemST",Donald Trump,0
"@Reince @SharonGray @realDonaldTrump @tedcruz @JebBush Wshgton montel, incompetent GOP leaders support losers like Romney, McClat! #SemST",Donald Trump,0
Politicians are destroying America. We need more people like @realDonaldTrump to run for office #SemST,Donald Trump,1
Politicians are destroying America. We need more people like @realDonaldTrump to run for office #SemST,Donald Trump,1
Oh my if Hillary Clinton wins the U.S is going to fall apart #SemST,Donald Trump,2
Oh my if Hillary Clinton wins the U.S is going to fall apart #SemST,Donald Trump,2
